policy_id,account_id,producer_id,policy_number,product_code,policy_status,effective_date,expiration_date,cancellation_date,cancellation_reason,updated_timestamp
756,756,756,POL100756,WORKCOMP,CANCELLED,2023-02-26,2024-02-26,2023-08-25,Non-payment,2024-02-26 10:00:00
757,757,757,POL100757,AUTO,ACTIVE,2023-02-27,2024-02-27,,,2024-02-27 10:00:00
758,758,758,POL100758,HOME,EXPIRED,2023-02-28,2024-02-28,,,2024-02-28 10:00:00
759,759,759,POL100759,COMM,CANCELLED,2023-03-01,2024-02-29,2023-08-28,Customer Request,2024-02-29 10:00:00
760,760,760,POL100760,FIRE,ACTIVE,2023-03-02,2024-03-01,,,2024-03-01 10:00:00
761,761,761,POL100761,MARINE,EXPIRED,2023-03-03,2024-03-02,,,2024-03-02 10:00:00
762,762,762,POL100762,LIABILITY,CANCELLED,2023-03-04,2024-03-03,2023-08-31,Non-payment,2024-03-03 10:00:00
763,763,763,POL100763,WORKCOMP,ACTIVE,2023-03-05,2024-03-04,,,2024-03-04 10:00:00
764,764,764,POL100764,AUTO,EXPIRED,2023-03-06,2024-03-05,,,2024-03-05 10:00:00
765,765,765,POL100765,HOME,CANCELLED,2023-03-07,2024-03-06,2023-09-03,Underwriting Decision,2024-03-06 10:00:00
766,766,766,POL100766,COMM,ACTIVE,2023-03-08,2024-03-07,,,2024-03-07 10:00:00
767,767,767,POL100767,FIRE,EXPIRED,2023-03-09,2024-03-08,,,2024-03-08 10:00:00
768,768,768,POL100768,MARINE,CANCELLED,2023-03-10,2024-03-09,2023-09-06,Non-payment,2024-03-09 10:00:00
769,769,769,POL100769,LIABILITY,ACTIVE,2023-03-11,2024-03-10,,,2024-03-10 10:00:00
770,770,770,POL100770,WORKCOMP,EXPIRED,2023-03-12,2024-03-11,,,2024-03-11 10:00:00
771,771,771,POL100771,AUTO,CANCELLED,2023-03-13,2024-03-12,2023-09-09,Customer Request,2024-03-12 10:00:00
772,772,772,POL100772,HOME,ACTIVE,2023-03-14,2024-03-13,,,2024-03-13 10:00:00
773,773,773,POL100773,COMM,EXPIRED,2023-03-15,2024-03-14,,,2024-03-14 10:00:00
774,774,774,POL100774,FIRE,CANCELLED,2023-03-16,2024-03-15,2023-09-12,Underwriting Decision,2024-03-15 10:00:00
775,775,775,POL100775,MARINE,ACTIVE,2023-03-17,2024-03-16,,,2024-03-16 10:00:00
776,776,776,POL100776,LIABILITY,EXPIRED,2023-03-18,2024-03-17,,,2024-03-17 10:00:00
777,777,777,POL100777,WORKCOMP,CANCELLED,2023-03-19,2024-03-18,2023-09-15,Customer Request,2024-03-18 10:00:00
778,778,778,POL100778,AUTO,ACTIVE,2023-03-20,2024-03-19,,,2024-03-19 10:00:00
779,779,779,POL100779,HOME,EXPIRED,2023-03-21,2024-03-20,,,2024-03-20 10:00:00
780,780,780,POL100780,COMM,CANCELLED,2023-03-22,2024-03-21,2023-09-18,Non-payment,2024-03-21 10:00:00
781,781,781,POL100781,FIRE,ACTIVE,2023-03-23,2024-03-22,,,2024-03-22 10:00:00
782,782,782,POL100782,MARINE,EXPIRED,2023-03-24,2024-03-23,,,2024-03-23 10:00:00
783,783,783,POL100783,LIABILITY,CANCELLED,2023-03-25,2024-03-24,2023-09-21,Underwriting Decision,2024-03-24 10:00:00
784,784,784,POL100784,WORKCOMP,ACTIVE,2023-03-26,2024-03-25,,,2024-03-25 10:00:00
785,785,785,POL100785,AUTO,EXPIRED,2023-03-27,2024-03-26,,,2024-03-26 10:00:00
786,786,786,POL100786,HOME,CANCELLED,2023-03-28,2024-03-27,2023-09-24,Non-payment,2024-03-27 10:00:00
787,787,787,POL100787,COMM,ACTIVE,2023-03-29,2024-03-28,,,2024-03-28 10:00:00
788,788,788,POL100788,FIRE,EXPIRED,2023-03-30,2024-03-29,,,2024-03-29 10:00:00
789,789,789,POL100789,MARINE,CANCELLED,2023-03-31,2024-03-30,2023-09-27,Underwriting Decision,2024-03-30 10:00:00
790,790,790,POL100790,LIABILITY,ACTIVE,2023-04-01,2024-03-31,,,2024-03-31 10:00:00
791,791,791,POL100791,WORKCOMP,EXPIRED,2023-04-02,2024-04-01,,,2024-04-01 10:00:00
792,792,792,POL100792,AUTO,CANCELLED,2023-04-03,2024-04-02,2023-09-30,Underwriting Decision,2024-04-02 10:00:00
793,793,793,POL100793,HOME,ACTIVE,2023-04-04,2024-04-03,,,2024-04-03 10:00:00
794,794,794,POL100794,COMM,EXPIRED,2023-04-05,2024-04-04,,,2024-04-04 10:00:00
795,795,795,POL100795,FIRE,CANCELLED,2023-04-06,2024-04-05,2023-10-03,Underwriting Decision,2024-04-05 10:00:00
796,796,796,POL100796,MARINE,ACTIVE,2023-04-07,2024-04-06,,,2024-04-06 10:00:00
797,797,797,POL100797,LIABILITY,EXPIRED,2023-04-08,2024-04-07,,,2024-04-07 10:00:00
798,798,798,POL100798,WORKCOMP,CANCELLED,2023-04-09,2024-04-08,2023-10-06,Customer Request,2024-04-08 10:00:00
799,799,799,POL100799,AUTO,ACTIVE,2023-04-10,2024-04-09,,,2024-04-09 10:00:00
800,800,800,POL100800,HOME,EXPIRED,2023-04-11,2024-04-10,,,2024-04-10 10:00:00
801,801,801,POL100801,COMM,CANCELLED,2023-04-12,2024-04-11,2023-10-09,Non-payment,2024-04-11 10:00:00
802,802,802,POL100802,FIRE,ACTIVE,2023-04-13,2024-04-12,,,2024-04-12 10:00:00
803,803,803,POL100803,MARINE,EXPIRED,2023-04-14,2024-04-13,,,2024-04-13 10:00:00
804,804,804,POL100804,LIABILITY,CANCELLED,2023-04-15,2024-04-14,2023-10-12,Customer Request,2024-04-14 10:00:00
805,805,805,POL100805,WORKCOMP,ACTIVE,2023-04-16,2024-04-15,,,2024-04-15 10:00:00
806,806,806,POL100806,AUTO,EXPIRED,2023-04-17,2024-04-16,,,2024-04-16 10:00:00
807,807,807,POL100807,HOME,CANCELLED,2023-04-18,2024-04-17,2023-10-15,Customer Request,2024-04-17 10:00:00
808,808,808,POL100808,COMM,ACTIVE,2023-04-19,2024-04-18,,,2024-04-18 10:00:00
809,809,809,POL100809,FIRE,EXPIRED,2023-04-20,2024-04-19,,,2024-04-19 10:00:00
810,810,810,POL100810,MARINE,CANCELLED,2023-04-21,2024-04-20,2023-10-18,Non-payment,2024-04-20 10:00:00
811,811,811,POL100811,LIABILITY,ACTIVE,2023-04-22,2024-04-21,,,2024-04-21 10:00:00
812,812,812,POL100812,WORKCOMP,EXPIRED,2023-04-23,2024-04-22,,,2024-04-22 10:00:00
813,813,813,POL100813,AUTO,CANCELLED,2023-04-24,2024-04-23,2023-10-21,Non-payment,2024-04-23 10:00:00
814,814,814,POL100814,HOME,ACTIVE,2023-04-25,2024-04-24,,,2024-04-24 10:00:00
815,815,815,POL100815,COMM,EXPIRED,2023-04-26,2024-04-25,,,2024-04-25 10:00:00
816,816,816,POL100816,FIRE,CANCELLED,2023-04-27,2024-04-26,2023-10-24,Non-payment,2024-04-26 10:00:00
817,817,817,POL100817,MARINE,ACTIVE,2023-04-28,2024-04-27,,,2024-04-27 10:00:00
818,818,818,POL100818,LIABILITY,EXPIRED,2023-04-29,2024-04-28,,,2024-04-28 10:00:00
819,819,819,POL100819,WORKCOMP,CANCELLED,2023-04-30,2024-04-29,2023-10-27,Underwriting Decision,2024-04-29 10:00:00
820,820,820,POL100820,AUTO,ACTIVE,2023-05-01,2024-04-30,,,2024-04-30 10:00:00
821,821,821,POL100821,HOME,EXPIRED,2023-05-02,2024-05-01,,,2024-05-01 10:00:00
822,822,822,POL100822,COMM,CANCELLED,2023-05-03,2024-05-02,2023-10-30,Customer Request,2024-05-02 10:00:00
823,823,823,POL100823,FIRE,ACTIVE,2023-05-04,2024-05-03,,,2024-05-03 10:00:00
824,824,824,POL100824,MARINE,EXPIRED,2023-05-05,2024-05-04,,,2024-05-04 10:00:00
825,825,825,POL100825,LIABILITY,CANCELLED,2023-05-06,2024-05-05,2023-11-02,Customer Request,2024-05-05 10:00:00
826,826,826,POL100826,WORKCOMP,ACTIVE,2023-05-07,2024-05-06,,,2024-05-06 10:00:00
827,827,827,POL100827,AUTO,EXPIRED,2023-05-08,2024-05-07,,,2024-05-07 10:00:00
828,828,828,POL100828,HOME,CANCELLED,2023-05-09,2024-05-08,2023-11-05,Customer Request,2024-05-08 10:00:00
829,829,829,POL100829,COMM,ACTIVE,2023-05-10,2024-05-09,,,2024-05-09 10:00:00
830,830,830,POL100830,FIRE,EXPIRED,2023-05-11,2024-05-10,,,2024-05-10 10:00:00
831,831,831,POL100831,MARINE,CANCELLED,2023-05-12,2024-05-11,2023-11-08,Customer Request,2024-05-11 10:00:00
832,832,832,POL100832,LIABILITY,ACTIVE,2023-05-13,2024-05-12,,,2024-05-12 10:00:00
833,833,833,POL100833,WORKCOMP,EXPIRED,2023-05-14,2024-05-13,,,2024-05-13 10:00:00
834,834,834,POL100834,AUTO,CANCELLED,2023-05-15,2024-05-14,2023-11-11,Customer Request,2024-05-14 10:00:00
835,835,835,POL100835,HOME,ACTIVE,2023-05-16,2024-05-15,,,2024-05-15 10:00:00
836,836,836,POL100836,COMM,EXPIRED,2023-05-17,2024-05-16,,,2024-05-16 10:00:00
837,837,837,POL100837,FIRE,CANCELLED,2023-05-18,2024-05-17,2023-11-14,Underwriting Decision,2024-05-17 10:00:00
838,838,838,POL100838,MARINE,ACTIVE,2023-05-19,2024-05-18,,,2024-05-18 10:00:00
839,839,839,POL100839,LIABILITY,EXPIRED,2023-05-20,2024-05-19,,,2024-05-19 10:00:00
840,840,840,POL100840,WORKCOMP,CANCELLED,2023-05-21,2024-05-20,2023-11-17,Non-payment,2024-05-20 10:00:00
841,841,841,POL100841,AUTO,ACTIVE,2023-05-22,2024-05-21,,,2024-05-21 10:00:00
842,842,842,POL100842,HOME,EXPIRED,2023-05-23,2024-05-22,,,2024-05-22 10:00:00
843,843,843,POL100843,COMM,CANCELLED,2023-05-24,2024-05-23,2023-11-20,Underwriting Decision,2024-05-23 10:00:00
844,844,844,POL100844,FIRE,ACTIVE,2023-05-25,2024-05-24,,,2024-05-24 10:00:00
845,845,845,POL100845,MARINE,EXPIRED,2023-05-26,2024-05-25,,,2024-05-25 10:00:00
846,846,846,POL100846,LIABILITY,CANCELLED,2023-05-27,2024-05-26,2023-11-23,Underwriting Decision,2024-05-26 10:00:00
847,847,847,POL100847,WORKCOMP,ACTIVE,2023-05-28,2024-05-27,,,2024-05-27 10:00:00
848,848,848,POL100848,AUTO,EXPIRED,2023-05-29,2024-05-28,,,2024-05-28 10:00:00
849,849,849,POL100849,HOME,CANCELLED,2023-05-30,2024-05-29,2023-11-26,Underwriting Decision,2024-05-29 10:00:00
850,850,850,POL100850,COMM,ACTIVE,2023-05-31,2024-05-30,,,2024-05-30 10:00:00
851,851,851,POL100851,FIRE,EXPIRED,2023-06-01,2024-05-31,,,2024-05-31 10:00:00
852,852,852,POL100852,MARINE,CANCELLED,2023-06-02,2024-06-01,2023-11-29,Non-payment,2024-06-01 10:00:00
853,853,853,POL100853,LIABILITY,ACTIVE,2023-06-03,2024-06-02,,,2024-06-02 10:00:00
854,854,854,POL100854,WORKCOMP,EXPIRED,2023-06-04,2024-06-03,,,2024-06-03 10:00:00
855,855,855,POL100855,AUTO,CANCELLED,2023-06-05,2024-06-04,2023-12-02,Non-payment,2024-06-04 10:00:00
856,856,856,POL100856,HOME,ACTIVE,2023-06-06,2024-06-05,,,2024-06-05 10:00:00
857,857,857,POL100857,COMM,EXPIRED,2023-06-07,2024-06-06,,,2024-06-06 10:00:00
858,858,858,POL100858,FIRE,CANCELLED,2023-06-08,2024-06-07,2023-12-05,Customer Request,2024-06-07 10:00:00
859,859,859,POL100859,MARINE,ACTIVE,2023-06-09,2024-06-08,,,2024-06-08 10:00:00
860,860,860,POL100860,LIABILITY,EXPIRED,2023-06-10,2024-06-09,,,2024-06-09 10:00:00
861,861,861,POL100861,WORKCOMP,CANCELLED,2023-06-11,2024-06-10,2023-12-08,Underwriting Decision,2024-06-10 10:00:00
862,862,862,POL100862,AUTO,ACTIVE,2023-06-12,2024-06-11,,,2024-06-11 10:00:00
863,863,863,POL100863,HOME,EXPIRED,2023-06-13,2024-06-12,,,2024-06-12 10:00:00
864,864,864,POL100864,COMM,CANCELLED,2023-06-14,2024-06-13,2023-12-11,Customer Request,2024-06-13 10:00:00
865,865,865,POL100865,FIRE,ACTIVE,2023-06-15,2024-06-14,,,2024-06-14 10:00:00
866,866,866,POL100866,MARINE,EXPIRED,2023-06-16,2024-06-15,,,2024-06-15 10:00:00
867,867,867,POL100867,LIABILITY,CANCELLED,2023-06-17,2024-06-16,2023-12-14,Non-payment,2024-06-16 10:00:00
868,868,868,POL100868,WORKCOMP,ACTIVE,2023-06-18,2024-06-17,,,2024-06-17 10:00:00
869,869,869,POL100869,AUTO,EXPIRED,2023-06-19,2024-06-18,,,2024-06-18 10:00:00
870,870,870,POL100870,HOME,CANCELLED,2023-06-20,2024-06-19,2023-12-17,Non-payment,2024-06-19 10:00:00
871,871,871,POL100871,COMM,ACTIVE,2023-06-21,2024-06-20,,,2024-06-20 10:00:00
872,872,872,POL100872,FIRE,EXPIRED,2023-06-22,2024-06-21,,,2024-06-21 10:00:00
873,873,873,POL100873,MARINE,CANCELLED,2023-06-23,2024-06-22,2023-12-20,Non-payment,2024-06-22 10:00:00
874,874,874,POL100874,LIABILITY,ACTIVE,2023-06-24,2024-06-23,,,2024-06-23 10:00:00
875,875,875,POL100875,WORKCOMP,EXPIRED,2023-06-25,2024-06-24,,,2024-06-24 10:00:00
876,876,876,POL100876,AUTO,CANCELLED,2023-06-26,2024-06-25,2023-12-23,Non-payment,2024-06-25 10:00:00
877,877,877,POL100877,HOME,ACTIVE,2023-06-27,2024-06-26,,,2024-06-26 10:00:00
878,878,878,POL100878,COMM,EXPIRED,2023-06-28,2024-06-27,,,2024-06-27 10:00:00
879,879,879,POL100879,FIRE,CANCELLED,2023-06-29,2024-06-28,2023-12-26,Underwriting Decision,2024-06-28 10:00:00
880,880,880,POL100880,MARINE,ACTIVE,2023-06-30,2024-06-29,,,2024-06-29 10:00:00
881,881,881,POL100881,LIABILITY,EXPIRED,2023-07-01,2024-06-30,,,2024-06-30 10:00:00
882,882,882,POL100882,WORKCOMP,CANCELLED,2023-07-02,2024-07-01,2023-12-29,Customer Request,2024-07-01 10:00:00
883,883,883,POL100883,AUTO,ACTIVE,2023-07-03,2024-07-02,,,2024-07-02 10:00:00
884,884,884,POL100884,HOME,EXPIRED,2023-07-04,2024-07-03,,,2024-07-03 10:00:00
885,885,885,POL100885,COMM,CANCELLED,2023-07-05,2024-07-04,2024-01-01,Non-payment,2024-07-04 10:00:00
886,886,886,POL100886,FIRE,ACTIVE,2023-07-06,2024-07-05,,,2024-07-05 10:00:00
887,887,887,POL100887,MARINE,EXPIRED,2023-07-07,2024-07-06,,,2024-07-06 10:00:00
888,888,888,POL100888,LIABILITY,CANCELLED,2023-07-08,2024-07-07,2024-01-04,Customer Request,2024-07-07 10:00:00
889,889,889,POL100889,WORKCOMP,ACTIVE,2023-07-09,2024-07-08,,,2024-07-08 10:00:00
890,890,890,POL100890,AUTO,EXPIRED,2023-07-10,2024-07-09,,,2024-07-09 10:00:00
891,891,891,POL100891,HOME,CANCELLED,2023-07-11,2024-07-10,2024-01-07,Non-payment,2024-07-10 10:00:00
892,892,892,POL100892,COMM,ACTIVE,2023-07-12,2024-07-11,,,2024-07-11 10:00:00
893,893,893,POL100893,FIRE,EXPIRED,2023-07-13,2024-07-12,,,2024-07-12 10:00:00
894,894,894,POL100894,MARINE,CANCELLED,2023-07-14,2024-07-13,2024-01-10,Customer Request,2024-07-13 10:00:00
895,895,895,POL100895,LIABILITY,ACTIVE,2023-07-15,2024-07-14,,,2024-07-14 10:00:00
896,896,896,POL100896,WORKCOMP,EXPIRED,2023-07-16,2024-07-15,,,2024-07-15 10:00:00
897,897,897,POL100897,AUTO,CANCELLED,2023-07-17,2024-07-16,2024-01-13,Customer Request,2024-07-16 10:00:00
898,898,898,POL100898,HOME,ACTIVE,2023-07-18,2024-07-17,,,2024-07-17 10:00:00
899,899,899,POL100899,COMM,EXPIRED,2023-07-19,2024-07-18,,,2024-07-18 10:00:00
900,900,900,POL100900,FIRE,CANCELLED,2023-07-20,2024-07-19,2024-01-16,Non-payment,2024-07-19 10:00:00
901,901,901,POL100901,MARINE,ACTIVE,2023-07-21,2024-07-20,,,2024-07-20 10:00:00
902,902,902,POL100902,LIABILITY,EXPIRED,2023-07-22,2024-07-21,,,2024-07-21 10:00:00
903,903,903,POL100903,WORKCOMP,CANCELLED,2023-07-23,2024-07-22,2024-01-19,Non-payment,2024-07-22 10:00:00
904,904,904,POL100904,AUTO,ACTIVE,2023-07-24,2024-07-23,,,2024-07-23 10:00:00
905,905,905,POL100905,HOME,EXPIRED,2023-07-25,2024-07-24,,,2024-07-24 10:00:00
906,906,906,POL100906,COMM,CANCELLED,2023-07-26,2024-07-25,2024-01-22,Customer Request,2024-07-25 10:00:00
907,907,907,POL100907,FIRE,ACTIVE,2023-07-27,2024-07-26,,,2024-07-26 10:00:00
908,908,908,POL100908,MARINE,EXPIRED,2023-07-28,2024-07-27,,,2024-07-27 10:00:00
909,909,909,POL100909,LIABILITY,CANCELLED,2023-07-29,2024-07-28,2024-01-25,Underwriting Decision,2024-07-28 10:00:00
910,910,910,POL100910,WORKCOMP,ACTIVE,2023-07-30,2024-07-29,,,2024-07-29 10:00:00
911,911,911,POL100911,AUTO,EXPIRED,2023-07-31,2024-07-30,,,2024-07-30 10:00:00
912,912,912,POL100912,HOME,CANCELLED,2023-08-01,2024-07-31,2024-01-28,Non-payment,2024-07-31 10:00:00
913,913,913,POL100913,COMM,ACTIVE,2023-08-02,2024-08-01,,,2024-08-01 10:00:00
914,914,914,POL100914,FIRE,EXPIRED,2023-08-03,2024-08-02,,,2024-08-02 10:00:00
915,915,915,POL100915,MARINE,CANCELLED,2023-08-04,2024-08-03,2024-01-31,Non-payment,2024-08-03 10:00:00
916,916,916,POL100916,LIABILITY,ACTIVE,2023-08-05,2024-08-04,,,2024-08-04 10:00:00
917,917,917,POL100917,WORKCOMP,EXPIRED,2023-08-06,2024-08-05,,,2024-08-05 10:00:00
918,918,918,POL100918,AUTO,CANCELLED,2023-08-07,2024-08-06,2024-02-03,Underwriting Decision,2024-08-06 10:00:00
919,919,919,POL100919,HOME,ACTIVE,2023-08-08,2024-08-07,,,2024-08-07 10:00:00
920,920,920,POL100920,COMM,EXPIRED,2023-08-09,2024-08-08,,,2024-08-08 10:00:00
921,921,921,POL100921,FIRE,CANCELLED,2023-08-10,2024-08-09,2024-02-06,Underwriting Decision,2024-08-09 10:00:00
922,922,922,POL100922,MARINE,ACTIVE,2023-08-11,2024-08-10,,,2024-08-10 10:00:00
923,923,923,POL100923,LIABILITY,EXPIRED,2023-08-12,2024-08-11,,,2024-08-11 10:00:00
924,924,924,POL100924,WORKCOMP,CANCELLED,2023-08-13,2024-08-12,2024-02-09,Non-payment,2024-08-12 10:00:00
925,925,925,POL100925,AUTO,ACTIVE,2023-08-14,2024-08-13,,,2024-08-13 10:00:00
926,926,926,POL100926,HOME,EXPIRED,2023-08-15,2024-08-14,,,2024-08-14 10:00:00
927,927,927,POL100927,COMM,CANCELLED,2023-08-16,2024-08-15,2024-02-12,Non-payment,2024-08-15 10:00:00
928,928,928,POL100928,FIRE,ACTIVE,2023-08-17,2024-08-16,,,2024-08-16 10:00:00
929,929,929,POL100929,MARINE,EXPIRED,2023-08-18,2024-08-17,,,2024-08-17 10:00:00
930,930,930,POL100930,LIABILITY,CANCELLED,2023-08-19,2024-08-18,2024-02-15,Non-payment,2024-08-18 10:00:00
931,931,931,POL100931,WORKCOMP,ACTIVE,2023-08-20,2024-08-19,,,2024-08-19 10:00:00
932,932,932,POL100932,AUTO,EXPIRED,2023-08-21,2024-08-20,,,2024-08-20 10:00:00
933,933,933,POL100933,HOME,CANCELLED,2023-08-22,2024-08-21,2024-02-18,Non-payment,2024-08-21 10:00:00
934,934,934,POL100934,COMM,ACTIVE,2023-08-23,2024-08-22,,,2024-08-22 10:00:00
935,935,935,POL100935,FIRE,EXPIRED,2023-08-24,2024-08-23,,,2024-08-23 10:00:00
936,936,936,POL100936,MARINE,CANCELLED,2023-08-25,2024-08-24,2024-02-21,Customer Request,2024-08-24 10:00:00
937,937,937,POL100937,LIABILITY,ACTIVE,2023-08-26,2024-08-25,,,2024-08-25 10:00:00
938,938,938,POL100938,WORKCOMP,EXPIRED,2023-08-27,2024-08-26,,,2024-08-26 10:00:00
939,939,939,POL100939,AUTO,CANCELLED,2023-08-28,2024-08-27,2024-02-24,Customer Request,2024-08-27 10:00:00
940,940,940,POL100940,HOME,ACTIVE,2023-08-29,2024-08-28,,,2024-08-28 10:00:00
941,941,941,POL100941,COMM,EXPIRED,2023-08-30,2024-08-29,,,2024-08-29 10:00:00
942,942,942,POL100942,FIRE,CANCELLED,2023-08-31,2024-08-30,2024-02-27,Customer Request,2024-08-30 10:00:00
943,943,943,POL100943,MARINE,ACTIVE,2023-09-01,2024-08-31,,,2024-08-31 10:00:00
944,944,944,POL100944,LIABILITY,EXPIRED,2023-09-02,2024-09-01,,,2024-09-01 10:00:00
945,945,945,POL100945,WORKCOMP,CANCELLED,2023-09-03,2024-09-02,2024-03-01,Non-payment,2024-09-02 10:00:00
946,946,946,POL100946,AUTO,ACTIVE,2023-09-04,2024-09-03,,,2024-09-03 10:00:00
947,947,947,POL100947,HOME,EXPIRED,2023-09-05,2024-09-04,,,2024-09-04 10:00:00
948,948,948,POL100948,COMM,CANCELLED,2023-09-06,2024-09-05,2024-03-04,Customer Request,2024-09-05 10:00:00
949,949,949,POL100949,FIRE,ACTIVE,2023-09-07,2024-09-06,,,2024-09-06 10:00:00
950,950,950,POL100950,MARINE,EXPIRED,2023-09-08,2024-09-07,,,2024-09-07 10:00:00
951,951,951,POL100951,LIABILITY,CANCELLED,2023-09-09,2024-09-08,2024-03-07,Non-payment,2024-09-08 10:00:00
952,952,952,POL100952,WORKCOMP,ACTIVE,2023-09-10,2024-09-09,,,2024-09-09 10:00:00
953,953,953,POL100953,AUTO,EXPIRED,2023-09-11,2024-09-10,,,2024-09-10 10:00:00
954,954,954,POL100954,HOME,CANCELLED,2023-09-12,2024-09-11,2024-03-10,Non-payment,2024-09-11 10:00:00
955,955,955,POL100955,COMM,ACTIVE,2023-09-13,2024-09-12,,,2024-09-12 10:00:00
956,956,956,POL100956,FIRE,EXPIRED,2023-09-14,2024-09-13,,,2024-09-13 10:00:00
957,957,957,POL100957,MARINE,CANCELLED,2023-09-15,2024-09-14,2024-03-13,Customer Request,2024-09-14 10:00:00
958,958,958,POL100958,LIABILITY,ACTIVE,2023-09-16,2024-09-15,,,2024-09-15 10:00:00
959,959,959,POL100959,WORKCOMP,EXPIRED,2023-09-17,2024-09-16,,,2024-09-16 10:00:00
960,960,960,POL100960,AUTO,CANCELLED,2023-09-18,2024-09-17,2024-03-16,Non-payment,2024-09-17 10:00:00
961,961,961,POL100961,HOME,ACTIVE,2023-09-19,2024-09-18,,,2024-09-18 10:00:00
962,962,962,POL100962,COMM,EXPIRED,2023-09-20,2024-09-19,,,2024-09-19 10:00:00
963,963,963,POL100963,FIRE,CANCELLED,2023-09-21,2024-09-20,2024-03-19,Customer Request,2024-09-20 10:00:00
964,964,964,POL100964,MARINE,ACTIVE,2023-09-22,2024-09-21,,,2024-09-21 10:00:00
965,965,965,POL100965,LIABILITY,EXPIRED,2023-09-23,2024-09-22,,,2024-09-22 10:00:00
966,966,966,POL100966,WORKCOMP,CANCELLED,2023-09-24,2024-09-23,2024-03-22,Customer Request,2024-09-23 10:00:00
967,967,967,POL100967,AUTO,ACTIVE,2023-09-25,2024-09-24,,,2024-09-24 10:00:00
968,968,968,POL100968,HOME,EXPIRED,2023-09-26,2024-09-25,,,2024-09-25 10:00:00
969,969,969,POL100969,COMM,CANCELLED,2023-09-27,2024-09-26,2024-03-25,Customer Request,2024-09-26 10:00:00
970,970,970,POL100970,FIRE,ACTIVE,2023-09-28,2024-09-27,,,2024-09-27 10:00:00
971,971,971,POL100971,MARINE,EXPIRED,2023-09-29,2024-09-28,,,2024-09-28 10:00:00
972,972,972,POL100972,LIABILITY,CANCELLED,2023-09-30,2024-09-29,2024-03-28,Customer Request,2024-09-29 10:00:00
973,973,973,POL100973,WORKCOMP,ACTIVE,2023-10-01,2024-09-30,,,2024-09-30 10:00:00
974,974,974,POL100974,AUTO,EXPIRED,2023-10-02,2024-10-01,,,2024-10-01 10:00:00
975,975,975,POL100975,HOME,CANCELLED,2023-10-03,2024-10-02,2024-03-31,Customer Request,2024-10-02 10:00:00
976,976,976,POL100976,COMM,ACTIVE,2023-10-04,2024-10-03,,,2024-10-03 10:00:00
977,977,977,POL100977,FIRE,EXPIRED,2023-10-05,2024-10-04,,,2024-10-04 10:00:00
978,978,978,POL100978,MARINE,CANCELLED,2023-10-06,2024-10-05,2024-04-03,Underwriting Decision,2024-10-05 10:00:00
979,979,979,POL100979,LIABILITY,ACTIVE,2023-10-07,2024-10-06,,,2024-10-06 10:00:00
980,980,980,POL100980,WORKCOMP,EXPIRED,2023-10-08,2024-10-07,,,2024-10-07 10:00:00
981,981,981,POL100981,AUTO,CANCELLED,2023-10-09,2024-10-08,2024-04-06,Underwriting Decision,2024-10-08 10:00:00
982,982,982,POL100982,HOME,ACTIVE,2023-10-10,2024-10-09,,,2024-10-09 10:00:00
983,983,983,POL100983,COMM,EXPIRED,2023-10-11,2024-10-10,,,2024-10-10 10:00:00
984,984,984,POL100984,FIRE,CANCELLED,2023-10-12,2024-10-11,2024-04-09,Underwriting Decision,2024-10-11 10:00:00
985,985,985,POL100985,MARINE,ACTIVE,2023-10-13,2024-10-12,,,2024-10-12 10:00:00
986,986,986,POL100986,LIABILITY,EXPIRED,2023-10-14,2024-10-13,,,2024-10-13 10:00:00
987,987,987,POL100987,WORKCOMP,CANCELLED,2023-10-15,2024-10-14,2024-04-12,Underwriting Decision,2024-10-14 10:00:00
988,988,988,POL100988,AUTO,ACTIVE,2023-10-16,2024-10-15,,,2024-10-15 10:00:00
989,989,989,POL100989,HOME,EXPIRED,2023-10-17,2024-10-16,,,2024-10-16 10:00:00
990,990,990,POL100990,COMM,CANCELLED,2023-10-18,2024-10-17,2024-04-15,Underwriting Decision,2024-10-17 10:00:00
991,991,991,POL100991,FIRE,ACTIVE,2023-10-19,2024-10-18,,,2024-10-18 10:00:00
992,992,992,POL100992,MARINE,EXPIRED,2023-10-20,2024-10-19,,,2024-10-19 10:00:00
993,993,993,POL100993,LIABILITY,CANCELLED,2023-10-21,2024-10-20,2024-04-18,Customer Request,2024-10-20 10:00:00
994,994,994,POL100994,WORKCOMP,ACTIVE,2023-10-22,2024-10-21,,,2024-10-21 10:00:00
995,995,995,POL100995,AUTO,EXPIRED,2023-10-23,2024-10-22,,,2024-10-22 10:00:00
996,996,996,POL100996,HOME,CANCELLED,2023-10-24,2024-10-23,2024-04-21,Non-payment,2024-10-23 10:00:00
997,997,997,POL100997,COMM,ACTIVE,2023-10-25,2024-10-24,,,2024-10-24 10:00:00
998,998,998,POL100998,FIRE,EXPIRED,2023-10-26,2024-10-25,,,2024-10-25 10:00:00
999,999,999,POL100999,MARINE,CANCELLED,2023-10-27,2024-10-26,2024-04-24,Non-payment,2024-10-26 10:00:00
1000,1000,1000,POL101000,LIABILITY,ACTIVE,2023-10-28,2024-10-27,,,2024-10-27 10:00:00
1001,1001,1001,POL101001,WORKCOMP,EXPIRED,2023-10-29,2024-10-28,,,2024-10-28 10:00:00
1002,1002,1002,POL101002,AUTO,CANCELLED,2023-10-30,2024-10-29,2024-04-27,Customer Request,2024-10-29 10:00:00
