location_id,policy_period_id,location_number,address_line1,address_line2,city,state_code,zip_code,country_code,occupancy_type,building_value,contents_value
719,719,LOC000719,819 Main Street,,Jaipur,RJ,600720,IN,VACANT,6984112.86,269461.66
720,720,LOC000720,820 Main Street,Suite 21,Kolkata,WB,600721,US,UNDER_CONSTRUCTION,11147268.03,4076868.88
721,721,LOC000721,821 Main Street,,Chennai,TN,600722,IN,OWNER_OCCUPIED,3914237.98,3906755.84
722,722,LOC000722,822 Main Street,,Bengaluru,KA,600723,US,TENANT_OCCUPIED,9560146.55,3492176.8
723,723,LOC000723,823 Main Street,Suite 24,Mumbai,MH,600724,IN,VACANT,12818849.03,4066913.53
724,724,LOC000724,824 Main Street,,Hyderabad,TS,600725,US,UNDER_CONSTRUCTION,1730460.47,3892142.48
725,725,LOC000725,825 Main Street,,Vijayawada,AP,600726,IN,OWNER_OCCUPIED,9424751.76,1502540.73
726,726,LOC000726,826 Main Street,Suite 27,Kochi,KL,600727,US,TENANT_OCCUPIED,1354222.38,1037375.68
727,727,LOC000727,827 Main Street,,Delhi,DL,600728,IN,VACANT,1317165.87,4670186.35
728,728,LOC000728,828 Main Street,,Ahmedabad,GJ,600729,US,UNDER_CONSTRUCTION,10549979.99,4946157.38
729,729,LOC000729,829 Main Street,Suite 30,Jaipur,RJ,600730,IN,OWNER_OCCUPIED,11089098.6,1303903.14
730,730,LOC000730,830 Main Street,,Kolkata,WB,600731,US,TENANT_OCCUPIED,15189172.92,995961.98
731,731,LOC000731,831 Main Street,,Chennai,TN,600732,IN,VACANT,7460996.43,3915165.76
732,732,LOC000732,832 Main Street,Suite 33,Bengaluru,KA,600733,US,UNDER_CONSTRUCTION,17383066.4,1693027.2
733,733,LOC000733,833 Main Street,,Mumbai,MH,600734,IN,OWNER_OCCUPIED,2927262.66,1871694.91
734,734,LOC000734,834 Main Street,,Hyderabad,TS,600735,US,TENANT_OCCUPIED,17844987.08,3729373.14
735,735,LOC000735,835 Main Street,Suite 36,Vijayawada,AP,600736,IN,VACANT,17945431.15,1963891.6
736,736,LOC000736,836 Main Street,,Kochi,KL,600737,US,UNDER_CONSTRUCTION,19487609.89,2506205.97
737,737,LOC000737,837 Main Street,,Delhi,DL,600738,IN,OWNER_OCCUPIED,10201706.15,4625336.81
738,738,LOC000738,838 Main Street,Suite 39,Ahmedabad,GJ,600739,US,TENANT_OCCUPIED,10625879.14,4015683.03
739,739,LOC000739,839 Main Street,,Jaipur,RJ,600740,IN,VACANT,14678085.82,440688.68
740,740,LOC000740,840 Main Street,,Kolkata,WB,600741,US,UNDER_CONSTRUCTION,12247839.33,4120589.33
741,741,LOC000741,841 Main Street,Suite 42,Chennai,TN,600742,IN,OWNER_OCCUPIED,11136750.75,1639996.57
742,742,LOC000742,842 Main Street,,Bengaluru,KA,600743,US,TENANT_OCCUPIED,2061343.77,3321550.15
743,743,LOC000743,843 Main Street,,Mumbai,MH,600744,IN,VACANT,6476669.19,3032977.06
744,744,LOC000744,844 Main Street,Suite 45,Hyderabad,TS,600745,US,UNDER_CONSTRUCTION,8809263.42,3464335.8
745,745,LOC000745,845 Main Street,,Vijayawada,AP,600746,IN,OWNER_OCCUPIED,7355166.18,259658.06
746,746,LOC000746,846 Main Street,,Kochi,KL,600747,US,TENANT_OCCUPIED,17465724.91,1795168.59
747,747,LOC000747,847 Main Street,Suite 48,Delhi,DL,600748,IN,VACANT,19963936.66,1409049.03
748,748,LOC000748,848 Main Street,,Ahmedabad,GJ,600749,US,UNDER_CONSTRUCTION,19610531.94,4742126.67
749,749,LOC000749,849 Main Street,,Jaipur,RJ,600750,IN,OWNER_OCCUPIED,1963302.72,3205687.06
750,750,LOC000750,850 Main Street,Suite 1,Kolkata,WB,600751,US,TENANT_OCCUPIED,7584567.05,4015425.08
751,751,LOC000751,851 Main Street,,Chennai,TN,600752,IN,VACANT,13748506.85,4766307.51
752,752,LOC000752,852 Main Street,,Bengaluru,KA,600753,US,UNDER_CONSTRUCTION,3284199.63,3057485.87
753,753,LOC000753,853 Main Street,Suite 4,Mumbai,MH,600754,IN,OWNER_OCCUPIED,15735583.41,222254.88
754,754,LOC000754,854 Main Street,,Hyderabad,TS,600755,US,TENANT_OCCUPIED,1811050.58,3903651.1
755,755,LOC000755,855 Main Street,,Vijayawada,AP,600756,IN,VACANT,7643405.23,1945129.29
756,756,LOC000756,856 Main Street,Suite 7,Kochi,KL,600757,US,UNDER_CONSTRUCTION,11561270.51,3045219.4
757,757,LOC000757,857 Main Street,,Delhi,DL,600758,IN,OWNER_OCCUPIED,13741710.11,4746676.47
758,758,LOC000758,858 Main Street,,Ahmedabad,GJ,600759,US,TENANT_OCCUPIED,7754260.88,3827268.14
759,759,LOC000759,859 Main Street,Suite 10,Jaipur,RJ,600760,IN,VACANT,11691474.68,2670826.41
760,760,LOC000760,860 Main Street,,Kolkata,WB,600761,US,UNDER_CONSTRUCTION,8261663.9,3265325.65
761,761,LOC000761,861 Main Street,,Chennai,TN,600762,IN,OWNER_OCCUPIED,5367427.24,611570.63
762,762,LOC000762,862 Main Street,Suite 13,Bengaluru,KA,600763,US,TENANT_OCCUPIED,14845659.76,2520267.6
763,763,LOC000763,863 Main Street,,Mumbai,MH,600764,IN,VACANT,8046253.91,2830279.92
764,764,LOC000764,864 Main Street,,Hyderabad,TS,600765,US,UNDER_CONSTRUCTION,5604645.19,1338434.37
765,765,LOC000765,865 Main Street,Suite 16,Vijayawada,AP,600766,IN,OWNER_OCCUPIED,9202325.69,4982007.31
766,766,LOC000766,866 Main Street,,Kochi,KL,600767,US,TENANT_OCCUPIED,6068749.12,4586570.6
767,767,LOC000767,867 Main Street,,Delhi,DL,600768,IN,VACANT,10078403.81,657055.24
768,768,LOC000768,868 Main Street,Suite 19,Ahmedabad,GJ,600769,US,UNDER_CONSTRUCTION,17130112.66,2287611.29
769,769,LOC000769,869 Main Street,,Jaipur,RJ,600770,IN,OWNER_OCCUPIED,18024241.1,2253300.4
770,770,LOC000770,870 Main Street,,Kolkata,WB,600771,US,TENANT_OCCUPIED,2211919.45,3425549.84
771,771,LOC000771,871 Main Street,Suite 22,Chennai,TN,600772,IN,VACANT,16987663.77,1631959.47
772,772,LOC000772,872 Main Street,,Bengaluru,KA,600773,US,UNDER_CONSTRUCTION,7274793.25,371448.44
773,773,LOC000773,873 Main Street,,Mumbai,MH,600774,IN,OWNER_OCCUPIED,11072341.54,4462091.83
774,774,LOC000774,874 Main Street,Suite 25,Hyderabad,TS,600775,US,TENANT_OCCUPIED,17101559.99,3573455.06
775,775,LOC000775,875 Main Street,,Vijayawada,AP,600776,IN,VACANT,18582826.91,3206615.11
776,776,LOC000776,876 Main Street,,Kochi,KL,600777,US,UNDER_CONSTRUCTION,15977079.48,2568340.94
777,777,LOC000777,877 Main Street,Suite 28,Delhi,DL,600778,IN,OWNER_OCCUPIED,2866567.87,1044852.84
778,778,LOC000778,878 Main Street,,Ahmedabad,GJ,600779,US,TENANT_OCCUPIED,3208099.0,3962346.65
779,779,LOC000779,879 Main Street,,Jaipur,RJ,600780,IN,VACANT,1012538.52,2792406.11
780,780,LOC000780,880 Main Street,Suite 31,Kolkata,WB,600781,US,UNDER_CONSTRUCTION,7693767.73,4028125.55
781,781,LOC000781,881 Main Street,,Chennai,TN,600782,IN,OWNER_OCCUPIED,11257115.21,3079144.39
782,782,LOC000782,882 Main Street,,Bengaluru,KA,600783,US,TENANT_OCCUPIED,2181201.89,1580989.05
783,783,LOC000783,883 Main Street,Suite 34,Mumbai,MH,600784,IN,VACANT,19992103.36,3608404.82
784,784,LOC000784,884 Main Street,,Hyderabad,TS,600785,US,UNDER_CONSTRUCTION,10751065.27,3857364.52
785,785,LOC000785,885 Main Street,,Vijayawada,AP,600786,IN,OWNER_OCCUPIED,16555118.29,415066.03
786,786,LOC000786,886 Main Street,Suite 37,Kochi,KL,600787,US,TENANT_OCCUPIED,19461404.76,3229576.02
787,787,LOC000787,887 Main Street,,Delhi,DL,600788,IN,VACANT,9274502.67,3416539.5
788,788,LOC000788,888 Main Street,,Ahmedabad,GJ,600789,US,UNDER_CONSTRUCTION,7218038.22,4395902.75
789,789,LOC000789,889 Main Street,Suite 40,Jaipur,RJ,600790,IN,OWNER_OCCUPIED,15715127.11,3216979.95
790,790,LOC000790,890 Main Street,,Kolkata,WB,600791,US,TENANT_OCCUPIED,4048281.16,4833009.84
791,791,LOC000791,891 Main Street,,Chennai,TN,600792,IN,VACANT,8936056.59,4558025.74
792,792,LOC000792,892 Main Street,Suite 43,Bengaluru,KA,600793,US,UNDER_CONSTRUCTION,1580550.58,664597.55
793,793,LOC000793,893 Main Street,,Mumbai,MH,600794,IN,OWNER_OCCUPIED,3483801.6,865052.55
794,794,LOC000794,894 Main Street,,Hyderabad,TS,600795,US,TENANT_OCCUPIED,6791884.65,3561194.06
795,795,LOC000795,895 Main Street,Suite 46,Vijayawada,AP,600796,IN,VACANT,7247450.11,4707475.07
796,796,LOC000796,896 Main Street,,Kochi,KL,600797,US,UNDER_CONSTRUCTION,17951055.38,4237371.85
797,797,LOC000797,897 Main Street,,Delhi,DL,600798,IN,OWNER_OCCUPIED,5386803.53,3193532.6
798,798,LOC000798,898 Main Street,Suite 49,Ahmedabad,GJ,600799,US,TENANT_OCCUPIED,11241407.6,669592.96
799,799,LOC000799,899 Main Street,,Jaipur,RJ,600800,IN,VACANT,6405079.82,2690716.25
800,800,LOC000800,900 Main Street,,Kolkata,WB,600801,US,UNDER_CONSTRUCTION,10300176.32,884747.71
801,801,LOC000801,901 Main Street,Suite 2,Chennai,TN,600802,IN,OWNER_OCCUPIED,18861336.26,813261.62
802,802,LOC000802,902 Main Street,,Bengaluru,KA,600803,US,TENANT_OCCUPIED,13345291.03,3617132.2
803,803,LOC000803,903 Main Street,,Mumbai,MH,600804,IN,VACANT,12300208.7,4220523.52
804,804,LOC000804,904 Main Street,Suite 5,Hyderabad,TS,600805,US,UNDER_CONSTRUCTION,11490551.67,4134919.52
805,805,LOC000805,905 Main Street,,Vijayawada,AP,600806,IN,OWNER_OCCUPIED,1053283.01,275035.93
806,806,LOC000806,906 Main Street,,Kochi,KL,600807,US,TENANT_OCCUPIED,13008347.81,2905017.6
807,807,LOC000807,907 Main Street,Suite 8,Delhi,DL,600808,IN,VACANT,13197034.56,3846447.05
808,808,LOC000808,908 Main Street,,Ahmedabad,GJ,600809,US,UNDER_CONSTRUCTION,8623442.28,3213006.4
809,809,LOC000809,909 Main Street,,Jaipur,RJ,600810,IN,OWNER_OCCUPIED,10211742.17,3154461.85
810,810,LOC000810,910 Main Street,Suite 11,Kolkata,WB,600811,US,TENANT_OCCUPIED,6148597.31,4785418.34
811,811,LOC000811,911 Main Street,,Chennai,TN,600812,IN,VACANT,9917423.95,4033206.36
812,812,LOC000812,912 Main Street,,Bengaluru,KA,600813,US,UNDER_CONSTRUCTION,13857321.4,1522297.66
813,813,LOC000813,913 Main Street,Suite 14,Mumbai,MH,600814,IN,OWNER_OCCUPIED,1922974.0,346569.51
814,814,LOC000814,914 Main Street,,Hyderabad,TS,600815,US,TENANT_OCCUPIED,9072307.25,2447043.09
815,815,LOC000815,915 Main Street,,Vijayawada,AP,600816,IN,VACANT,4478448.76,3052968.3
816,816,LOC000816,916 Main Street,Suite 17,Kochi,KL,600817,US,UNDER_CONSTRUCTION,6595358.74,3605896.28
817,817,LOC000817,917 Main Street,,Delhi,DL,600818,IN,OWNER_OCCUPIED,14816895.22,4310847.96
818,818,LOC000818,918 Main Street,,Ahmedabad,GJ,600819,US,TENANT_OCCUPIED,19519795.49,697292.45
819,819,LOC000819,919 Main Street,Suite 20,Jaipur,RJ,600820,IN,VACANT,7725533.86,2830173.52
820,820,LOC000820,920 Main Street,,Kolkata,WB,600821,US,UNDER_CONSTRUCTION,6722759.78,2359039.21
821,821,LOC000821,921 Main Street,,Chennai,TN,600822,IN,OWNER_OCCUPIED,5715697.65,1277198.47
822,822,LOC000822,922 Main Street,Suite 23,Bengaluru,KA,600823,US,TENANT_OCCUPIED,2387827.22,1486549.42
823,823,LOC000823,923 Main Street,,Mumbai,MH,600824,IN,VACANT,7990921.75,3096118.35
824,824,LOC000824,924 Main Street,,Hyderabad,TS,600825,US,UNDER_CONSTRUCTION,5341270.47,4333272.13
825,825,LOC000825,925 Main Street,Suite 26,Vijayawada,AP,600826,IN,OWNER_OCCUPIED,3614143.41,1670807.31
826,826,LOC000826,926 Main Street,,Kochi,KL,600827,US,TENANT_OCCUPIED,11764897.24,1597938.86
827,827,LOC000827,927 Main Street,,Delhi,DL,600828,IN,VACANT,15380866.82,2516414.43
828,828,LOC000828,928 Main Street,Suite 29,Ahmedabad,GJ,600829,US,UNDER_CONSTRUCTION,10537134.37,2518860.56
829,829,LOC000829,929 Main Street,,Jaipur,RJ,600830,IN,OWNER_OCCUPIED,6516539.4,164722.68
830,830,LOC000830,930 Main Street,,Kolkata,WB,600831,US,TENANT_OCCUPIED,18932039.68,2551950.09
831,831,LOC000831,931 Main Street,Suite 32,Chennai,TN,600832,IN,VACANT,19350389.3,1114964.89
832,832,LOC000832,932 Main Street,,Bengaluru,KA,600833,US,UNDER_CONSTRUCTION,7381454.23,300175.0
833,833,LOC000833,933 Main Street,,Mumbai,MH,600834,IN,OWNER_OCCUPIED,10150436.97,4417580.41
834,834,LOC000834,934 Main Street,Suite 35,Hyderabad,TS,600835,US,TENANT_OCCUPIED,13258070.72,2379404.92
835,835,LOC000835,935 Main Street,,Vijayawada,AP,600836,IN,VACANT,10965469.61,4243503.21
836,836,LOC000836,936 Main Street,,Kochi,KL,600837,US,UNDER_CONSTRUCTION,8903091.5,4418155.87
837,837,LOC000837,937 Main Street,Suite 38,Delhi,DL,600838,IN,OWNER_OCCUPIED,14686407.24,3831090.98
838,838,LOC000838,938 Main Street,,Ahmedabad,GJ,600839,US,TENANT_OCCUPIED,7635778.37,2032879.02
839,839,LOC000839,939 Main Street,,Jaipur,RJ,600840,IN,VACANT,11620492.06,1013543.74
840,840,LOC000840,940 Main Street,Suite 41,Kolkata,WB,600841,US,UNDER_CONSTRUCTION,11287847.07,413982.16
841,841,LOC000841,941 Main Street,,Chennai,TN,600842,IN,OWNER_OCCUPIED,10332982.82,3833800.37
842,842,LOC000842,942 Main Street,,Bengaluru,KA,600843,US,TENANT_OCCUPIED,5954553.21,4945998.97
843,843,LOC000843,943 Main Street,Suite 44,Mumbai,MH,600844,IN,VACANT,13767773.48,638114.55
844,844,LOC000844,944 Main Street,,Hyderabad,TS,600845,US,UNDER_CONSTRUCTION,19514114.9,1999823.38
845,845,LOC000845,945 Main Street,,Vijayawada,AP,600846,IN,OWNER_OCCUPIED,16000495.95,1728472.23
846,846,LOC000846,946 Main Street,Suite 47,Kochi,KL,600847,US,TENANT_OCCUPIED,18809497.06,3787077.6
847,847,LOC000847,947 Main Street,,Delhi,DL,600848,IN,VACANT,4381628.69,2570156.46
848,848,LOC000848,948 Main Street,,Ahmedabad,GJ,600849,US,UNDER_CONSTRUCTION,10251519.12,274251.59
849,849,LOC000849,949 Main Street,Suite 50,Jaipur,RJ,600850,IN,OWNER_OCCUPIED,3172209.28,1698551.49
850,850,LOC000850,950 Main Street,,Kolkata,WB,600851,US,TENANT_OCCUPIED,9738010.93,2312093.37
851,851,LOC000851,951 Main Street,,Chennai,TN,600852,IN,VACANT,12322080.19,2601753.37
852,852,LOC000852,952 Main Street,Suite 3,Bengaluru,KA,600853,US,UNDER_CONSTRUCTION,6895334.03,3084687.2
853,853,LOC000853,953 Main Street,,Mumbai,MH,600854,IN,OWNER_OCCUPIED,3668789.89,4953547.9
854,854,LOC000854,954 Main Street,,Hyderabad,TS,600855,US,TENANT_OCCUPIED,14916727.53,1531210.0
855,855,LOC000855,955 Main Street,Suite 6,Vijayawada,AP,600856,IN,VACANT,7059282.32,4150032.46
856,856,LOC000856,956 Main Street,,Kochi,KL,600857,US,UNDER_CONSTRUCTION,10880626.68,3558262.04
857,857,LOC000857,957 Main Street,,Delhi,DL,600858,IN,OWNER_OCCUPIED,6345916.01,4087956.72
858,858,LOC000858,958 Main Street,Suite 9,Ahmedabad,GJ,600859,US,TENANT_OCCUPIED,7682977.29,3385341.64
859,859,LOC000859,959 Main Street,,Jaipur,RJ,600860,IN,VACANT,19608011.61,2939325.6
860,860,LOC000860,960 Main Street,,Kolkata,WB,600861,US,UNDER_CONSTRUCTION,16036718.87,3640354.85
861,861,LOC000861,961 Main Street,Suite 12,Chennai,TN,600862,IN,OWNER_OCCUPIED,13916851.2,181903.42
862,862,LOC000862,962 Main Street,,Bengaluru,KA,600863,US,TENANT_OCCUPIED,9754509.17,4836999.95
863,863,LOC000863,963 Main Street,,Mumbai,MH,600864,IN,VACANT,15766627.83,3892002.02
864,864,LOC000864,964 Main Street,Suite 15,Hyderabad,TS,600865,US,UNDER_CONSTRUCTION,11763870.72,3620930.56
865,865,LOC000865,965 Main Street,,Vijayawada,AP,600866,IN,OWNER_OCCUPIED,11878703.9,894034.71
866,866,LOC000866,966 Main Street,,Kochi,KL,600867,US,TENANT_OCCUPIED,12765992.2,3117692.24
867,867,LOC000867,967 Main Street,Suite 18,Delhi,DL,600868,IN,VACANT,16902758.94,781489.76
868,868,LOC000868,968 Main Street,,Ahmedabad,GJ,600869,US,UNDER_CONSTRUCTION,13774174.45,206274.04
869,869,LOC000869,969 Main Street,,Jaipur,RJ,600870,IN,OWNER_OCCUPIED,18990000.83,593982.83
870,870,LOC000870,970 Main Street,Suite 21,Kolkata,WB,600871,US,TENANT_OCCUPIED,869278.67,1602777.79
871,871,LOC000871,971 Main Street,,Chennai,TN,600872,IN,VACANT,3452909.53,3467976.29
872,872,LOC000872,972 Main Street,,Bengaluru,KA,600873,US,UNDER_CONSTRUCTION,8502359.48,3886112.89
873,873,LOC000873,973 Main Street,Suite 24,Mumbai,MH,600874,IN,OWNER_OCCUPIED,18450158.52,4370447.66
874,874,LOC000874,974 Main Street,,Hyderabad,TS,600875,US,TENANT_OCCUPIED,14848826.79,358292.37
875,875,LOC000875,975 Main Street,,Vijayawada,AP,600876,IN,VACANT,3192608.47,1076341.44
876,876,LOC000876,976 Main Street,Suite 27,Kochi,KL,600877,US,UNDER_CONSTRUCTION,6838465.92,3328022.66
877,877,LOC000877,977 Main Street,,Delhi,DL,600878,IN,OWNER_OCCUPIED,10746804.45,1603075.36
878,878,LOC000878,978 Main Street,,Ahmedabad,GJ,600879,US,TENANT_OCCUPIED,3877057.27,4565014.6
879,879,LOC000879,979 Main Street,Suite 30,Jaipur,RJ,600880,IN,VACANT,7175376.84,1803720.59
880,880,LOC000880,980 Main Street,,Kolkata,WB,600881,US,UNDER_CONSTRUCTION,15553800.79,3618576.58
881,881,LOC000881,981 Main Street,,Chennai,TN,600882,IN,OWNER_OCCUPIED,13044527.45,3481900.88
882,882,LOC000882,982 Main Street,Suite 33,Bengaluru,KA,600883,US,TENANT_OCCUPIED,12396493.31,1001707.64
883,883,LOC000883,983 Main Street,,Mumbai,MH,600884,IN,VACANT,5307123.14,2812528.92
884,884,LOC000884,984 Main Street,,Hyderabad,TS,600885,US,UNDER_CONSTRUCTION,4884907.24,4865907.61
885,885,LOC000885,985 Main Street,Suite 36,Vijayawada,AP,600886,IN,OWNER_OCCUPIED,6303484.02,1480570.48
886,886,LOC000886,986 Main Street,,Kochi,KL,600887,US,TENANT_OCCUPIED,4541917.0,3539691.89
887,887,LOC000887,987 Main Street,,Delhi,DL,600888,IN,VACANT,6682294.53,1776575.71
888,888,LOC000888,988 Main Street,Suite 39,Ahmedabad,GJ,600889,US,UNDER_CONSTRUCTION,18707157.31,3987256.51
889,889,LOC000889,989 Main Street,,Jaipur,RJ,600890,IN,OWNER_OCCUPIED,5832421.97,653276.82
890,890,LOC000890,990 Main Street,,Kolkata,WB,600891,US,TENANT_OCCUPIED,13694133.79,1929486.22
891,891,LOC000891,991 Main Street,Suite 42,Chennai,TN,600892,IN,VACANT,19613130.48,4100968.43
892,892,LOC000892,992 Main Street,,Bengaluru,KA,600893,US,UNDER_CONSTRUCTION,19114872.84,4032848.38
893,893,LOC000893,993 Main Street,,Mumbai,MH,600894,IN,OWNER_OCCUPIED,6163826.71,1473770.19
894,894,LOC000894,994 Main Street,Suite 45,Hyderabad,TS,600895,US,TENANT_OCCUPIED,14425755.11,1764499.39
895,895,LOC000895,995 Main Street,,Vijayawada,AP,600896,IN,VACANT,9126334.18,1319397.68
896,896,LOC000896,996 Main Street,,Kochi,KL,600897,US,UNDER_CONSTRUCTION,9842045.63,1050236.64
897,897,LOC000897,997 Main Street,Suite 48,Delhi,DL,600898,IN,OWNER_OCCUPIED,11002269.51,4668468.47
898,898,LOC000898,998 Main Street,,Ahmedabad,GJ,600899,US,TENANT_OCCUPIED,14075340.36,729501.13
899,899,LOC000899,999 Main Street,,Jaipur,RJ,600900,IN,VACANT,12505702.17,2954810.97
900,900,LOC000900,100 Main Street,Suite 1,Kolkata,WB,600901,US,UNDER_CONSTRUCTION,5227931.75,3365678.13
901,901,LOC000901,101 Main Street,,Chennai,TN,600902,IN,OWNER_OCCUPIED,10855309.05,3207825.64
902,902,LOC000902,102 Main Street,,Bengaluru,KA,600903,US,TENANT_OCCUPIED,1523576.58,2095841.76
903,903,LOC000903,103 Main Street,Suite 4,Mumbai,MH,600904,IN,VACANT,14488482.1,547697.28
904,904,LOC000904,104 Main Street,,Hyderabad,TS,600905,US,UNDER_CONSTRUCTION,15529938.13,75648.16
905,905,LOC000905,105 Main Street,,Vijayawada,AP,600906,IN,OWNER_OCCUPIED,11231875.03,4649043.42
906,906,LOC000906,106 Main Street,Suite 7,Kochi,KL,600907,US,TENANT_OCCUPIED,8434695.31,4678408.89
907,907,LOC000907,107 Main Street,,Delhi,DL,600908,IN,VACANT,17628792.62,2413370.18
908,908,LOC000908,108 Main Street,,Ahmedabad,GJ,600909,US,UNDER_CONSTRUCTION,4389391.51,4821374.49
909,909,LOC000909,109 Main Street,Suite 10,Jaipur,RJ,600910,IN,OWNER_OCCUPIED,6762770.19,3247194.69
910,910,LOC000910,110 Main Street,,Kolkata,WB,600911,US,TENANT_OCCUPIED,18204770.7,492830.57
911,911,LOC000911,111 Main Street,,Chennai,TN,600912,IN,VACANT,11695600.39,2699003.77
912,912,LOC000912,112 Main Street,Suite 13,Bengaluru,KA,600913,US,UNDER_CONSTRUCTION,14600794.73,4686513.43
913,913,LOC000913,113 Main Street,,Mumbai,MH,600914,IN,OWNER_OCCUPIED,18307979.65,916570.64
914,914,LOC000914,114 Main Street,,Hyderabad,TS,600915,US,TENANT_OCCUPIED,17703776.98,920154.1
915,915,LOC000915,115 Main Street,Suite 16,Vijayawada,AP,600916,IN,VACANT,18432878.83,4986000.43
916,916,LOC000916,116 Main Street,,Kochi,KL,600917,US,UNDER_CONSTRUCTION,8241394.2,2502150.29
917,917,LOC000917,117 Main Street,,Delhi,DL,600918,IN,OWNER_OCCUPIED,18763870.52,4812550.33
918,918,LOC000918,118 Main Street,Suite 19,Ahmedabad,GJ,600919,US,TENANT_OCCUPIED,18557774.11,4389878.68
919,919,LOC000919,119 Main Street,,Jaipur,RJ,600920,IN,VACANT,680709.79,2861411.25
920,920,LOC000920,120 Main Street,,Kolkata,WB,600921,US,UNDER_CONSTRUCTION,2592363.47,4915819.75
921,921,LOC000921,121 Main Street,Suite 22,Chennai,TN,600922,IN,OWNER_OCCUPIED,6048952.22,4946042.38
922,922,LOC000922,122 Main Street,,Bengaluru,KA,600923,US,TENANT_OCCUPIED,11094359.43,2494866.48
923,923,LOC000923,123 Main Street,,Mumbai,MH,600924,IN,VACANT,18801929.78,4262745.71
924,924,LOC000924,124 Main Street,Suite 25,Hyderabad,TS,600925,US,UNDER_CONSTRUCTION,9626405.0,1004416.42
925,925,LOC000925,125 Main Street,,Vijayawada,AP,600926,IN,OWNER_OCCUPIED,2696611.84,854346.6
926,926,LOC000926,126 Main Street,,Kochi,KL,600927,US,TENANT_OCCUPIED,9448832.19,1323461.16
927,927,LOC000927,127 Main Street,Suite 28,Delhi,DL,600928,IN,VACANT,4130881.85,3696258.58
928,928,LOC000928,128 Main Street,,Ahmedabad,GJ,600929,US,UNDER_CONSTRUCTION,15919969.46,2860517.05
929,929,LOC000929,129 Main Street,,Jaipur,RJ,600930,IN,OWNER_OCCUPIED,15267013.63,918699.82
930,930,LOC000930,130 Main Street,Suite 31,Kolkata,WB,600931,US,TENANT_OCCUPIED,17194856.83,4490361.67
931,931,LOC000931,131 Main Street,,Chennai,TN,600932,IN,VACANT,16626301.59,2600639.26
932,932,LOC000932,132 Main Street,,Bengaluru,KA,600933,US,UNDER_CONSTRUCTION,2191386.51,3362816.47
933,933,LOC000933,133 Main Street,Suite 34,Mumbai,MH,600934,IN,OWNER_OCCUPIED,4103233.42,746028.78
934,934,LOC000934,134 Main Street,,Hyderabad,TS,600935,US,TENANT_OCCUPIED,6810232.57,1277833.06
935,935,LOC000935,135 Main Street,,Vijayawada,AP,600936,IN,VACANT,5585312.9,1215830.2
936,936,LOC000936,136 Main Street,Suite 37,Kochi,KL,600937,US,UNDER_CONSTRUCTION,15198254.71,4772472.37
937,937,LOC000937,137 Main Street,,Delhi,DL,600938,IN,OWNER_OCCUPIED,6387943.87,3628268.52
938,938,LOC000938,138 Main Street,,Ahmedabad,GJ,600939,US,TENANT_OCCUPIED,722996.82,3285732.67
939,939,LOC000939,139 Main Street,Suite 40,Jaipur,RJ,600940,IN,VACANT,14008987.51,357515.44
940,940,LOC000940,140 Main Street,,Kolkata,WB,600941,US,UNDER_CONSTRUCTION,2805384.53,1568691.39
941,941,LOC000941,141 Main Street,,Chennai,TN,600942,IN,OWNER_OCCUPIED,8405623.95,2537476.33
942,942,LOC000942,142 Main Street,Suite 43,Bengaluru,KA,600943,US,TENANT_OCCUPIED,17954808.21,3532607.32
943,943,LOC000943,143 Main Street,,Mumbai,MH,600944,IN,VACANT,6564069.99,631207.94
944,944,LOC000944,144 Main Street,,Hyderabad,TS,600945,US,UNDER_CONSTRUCTION,18364542.52,1510436.12
945,945,LOC000945,145 Main Street,Suite 46,Vijayawada,AP,600946,IN,OWNER_OCCUPIED,12485196.24,1134686.57
946,946,LOC000946,146 Main Street,,Kochi,KL,600947,US,TENANT_OCCUPIED,3104591.25,808268.55
947,947,LOC000947,147 Main Street,,Delhi,DL,600948,IN,VACANT,15080829.32,3048407.79
948,948,LOC000948,148 Main Street,Suite 49,Ahmedabad,GJ,600949,US,UNDER_CONSTRUCTION,8608989.5,2768710.82
949,949,LOC000949,149 Main Street,,Jaipur,RJ,600950,IN,OWNER_OCCUPIED,9681147.5,2710712.55
950,950,LOC000950,150 Main Street,,Kolkata,WB,600951,US,TENANT_OCCUPIED,13449841.57,1131137.53
